sample_id,group_id,split_role,top_h_W_m2K,bottom_h_W_m2K,package_total_power_W,source_count,layout_kind,alignment_relation,peak_deltaT_K,mean_deltaT_K,top_heat_fraction,bottom_heat_fraction,full_field_cv_rmse_K,full_field_cv_relative_rmse,full_field_max_abs_error_K,max_abs_layer_average_error_K,max_abs_layer_drop_error_K,solver_peak_minus_projected_peak_K,energy_balance_relative_error
p1g_g110_t0_b1_p0,p1g_g110,valid,1000.0,120.0,4.0,4,mixed,offset,41.235650153211225,33.43129582098206,0.9377811881260345,0.062218811993450834,1.4713954520674837,0.04343680219978908,6.748740718656393,1.6760360685466935,2.620908405820387,0.09602532517448026,-1.1948533829020391e-10
p1g_g110_t0_b1_p1,p1g_g110,valid,1000.0,120.0,6.0,4,mixed,offset,61.85347522786685,50.14694372974632,0.9377811880930881,0.06221881199132708,2.207093178030058,0.04343680219988507,10.12311107764674,2.51405410273145,3.9313626086014892,0.14403798776010035,-8.441519705471023e-11
p1g_g110_t1_b0_p0,p1g_g110,valid,1400.0,20.0,4.0,4,mixed,offset,32.00009042803629,28.003978248098928,0.9871964963608992,0.012803503757593968,0.4747542977419962,0.01693958527086197,2.3647906105900347,0.5278550923452485,0.62087478055264,0.09666840236684493,-1.1849320136203545e-10
p1g_g110_t1_b0_p1,p1g_g110,valid,1400.0,20.0,6.0,4,mixed,offset,48.00013564056388,42.00596737069509,0.987196496325506,0.012803503757162766,0.7121314466017596,0.016939585271180804,3.547185915881869,0.7917826385183844,0.9313121707947971,0.1450026035497558,-8.266875609989437e-11
p1g_g110_t1_b1_p0,p1g_g110,valid,1400.0,120.0,4.0,4,mixed,offset,31.012449049837358,24.48246167368497,0.9543021959013044,0.0456978042168309,1.108381194632397,0.04468844502457718,4.986104056260103,1.2208164921095204,1.9518564240124192,0.09627970313044898,-1.18135286275578e-10
p1g_g110_t1_b1_p1,p1g_g110,valid,1400.0,120.0,6.0,4,mixed,offset,46.51867357331827,36.72369250924534,0.9543021958670518,0.045697804215256654,1.6625717918968086,0.04468844502474649,7.479156084136605,1.8312247380975464,2.9277846359229898,0.14441955469828827,-8.23084748506157e-11
p1g_g111_t0_b0_p0,p1g_g111,valid,1000.0,20.0,4.0,4,clustered,partly_aligned,45.21327486918386,38.72023681242192,0.982342090037889,0.01765791008235873,0.6106156475458853,0.015756700495823867,3.931077569963236,0.521735548877416,0.7954067194568211,0.0806426468145105,-1.202477006856384e-10
p1g_g111_t0_b0_p1,p1g_g111,valid,1000.0,20.0,6.0,4,clustered,partly_aligned,67.81991230171542,58.0803552166224,0.9823420900034394,0.01765791008174361,0.9159234713078465,0.015756700496180095,5.896616354949913,0.7826033233173462,1.1931100791588847,0.12096397022526162,-8.518302729854099e-11
p1g_g111_t0_b1_p0,p1g_g111,valid,1000.0,120.0,4.0,4,clustered,partly_aligned,43.366762808546866,33.438134931858606,0.9377614072164902,0.062238592903074104,1.4864162632571465,0.04386675742235015,6.493082079347289,1.6661323684741092,2.6001347003723936,0.08064615289526955,-1.1956425433057305e-10
p1g_g111_t0_b1_p1,p1g_g111,valid,1000.0,120.0,6.0,4,clustered,partly_aligned,65.05014421085167,50.157202396064136,0.9377614071835613,0.062238592900960545,2.2296243948152963,0.043866757422473125,9.739623118683937,2.4991985526209533,3.9002020504276516,0.120969229346656,-8.452185247994255e-11
p1g_g111_t1_b0_p0,p1g_g111,valid,1400.0,20.0,4.0,4,clustered,partly_aligned,34.131150014260754,28.012557309809104,0.9871908565549593,0.01280914356365602,0.5477745384473759,0.01953587651529438,3.936980342669301,0.5246243416246443,0.5990525313867465,0.08065278653162977,-1.1861532589474422e-10
p1g_g111_t1_b0_p1,p1g_g111,valid,1400.0,20.0,6.0,4,clustered,partly_aligned,51.1967250198789,42.01883596324576,0.9871908565195479,0.012809143563211054,0.8216618076639914,0.01953587651580821,5.905470514015462,0.7869365124381034,0.8985787970570982,0.12097917979616568,-8.275894552989271e-11
p1g_g111_t1_b1_p0,p1g_g111,valid,1400.0,120.0,4.0,4,clustered,partly_aligned,33.144132570349655,24.489489545078673,0.954282066509043,0.045717933609071004,1.1326927371366546,0.04564651002391047,5.023807908704498,1.2109246323557272,1.931096915864316,0.08065629016238063,-1.1811401856576254e-10
p1g_g111_t1_b1_p1,p1g_g111,valid,1400.0,120.0,6.0,4,clustered,partly_aligned,49.71619885406892,36.73423431635375,0.9542820664747848,0.04571793360758106,1.6990391056511707,0.04564651002404046,7.535711862851883,1.8163869484586144,2.8966453736872495,0.12098443524922686,-8.236577161054488e-11
p1g_g112_t0_b0_p0,p1g_g112,test,1000.0,20.0,4.0,7,mixed,partly_aligned,43.19293650929313,38.68491557746992,0.9823653618232467,0.0176346382969201,0.5431797825176983,0.01403044263602284,2.5613130218127367,0.517479239850843,0.7995409964095757,0.096118721379014,-1.2016684175497616e-10
p1g_g112_t0_b0_p1,p1g_g112,test,1000.0,20.0,6.0,7,mixed,partly_aligned,64.78940476189052,58.027373364207925,0.9823653617888013,0.017634638296316524,0.8147696737616732,0.014030442636249505,3.841969532718963,0.7762188597768045,1.199311494578751,0.14417808205917026,-8.511782019956134e-11
p1g_g112_t0_b1_p0,p1g_g112,test,1000.0,120.0,4.0,7,mixed,partly_aligned,41.34832952236036,33.40977510633802,0.9378434329584944,0.0621565671609679,1.4659134847802024,0.043301321769391776,6.558614257865145,1.6785094621390044,2.6016785630061463,0.09615959172037947,-1.1946227340686733e-10
p1g_g112_t0_b1_p1,p1g_g112,test,1000.0,120.0,6.0,7,mixed,partly_aligned,62.02249428158598,50.11466265778291,0.9378434329255697,0.062156567158852455,2.198870227098883,0.04330132176947612,9.837921386458959,2.517764193119149,3.902517844379645,0.14423938757005317,-8.442220071162392e-11
p1g_g112_t1_b0_p0,p1g_g112,test,1400.0,20.0,4.0,7,mixed,partly_aligned,32.108318267638936,27.97698240882919,0.9872142432080755,0.01278575691044253,0.469065121665114,0.016752684535622103,2.566079857128898,0.520370362506128,0.6031839835875417,0.09628749082435206,-1.1851802178552973e-10
p1g_g112_t1_b0_p1,p1g_g112,test,1400.0,20.0,6.0,7,mixed,partly_aligned,48.162477399965155,41.96547361177891,0.9872142431726897,0.012785756910000612,0.7035976824881367,0.016752684535979726,3.8491197856902204,0.7805555437595331,0.9047759753538571,0.14443123624079135,-8.26902620450672e-11
p1g_g112_t1_b1_p0,p1g_g112,test,1400.0,120.0,4.0,7,mixed,partly_aligned,31.122577800607587,24.460346983931622,0.9543655373087251,0.0456344628093823,1.102571856614447,0.04449240139262881,4.796404013385086,1.2232602585573318,1.9325859859935122,0.09632819308723128,-1.181073849831904e-10
p1g_g112_t1_b1_p1,p1g_g112,test,1400.0,120.0,6.0,7,mixed,partly_aligned,46.68386669946676,36.69052047461779,0.9543655372744677,0.045634462807821664,1.6538577848691292,0.04449240139276864,7.1946060198243345,1.8348903877678708,2.898878978893265,0.1444922896329217,-8.228937901459214e-11
p1g_g113_t0_b0_p0,p1g_g113,test,1000.0,20.0,4.0,6,mixed,offset,42.23686008952615,38.69774625192047,0.9823569081918139,0.01764309192836016,0.5242448032377958,0.013537365536806649,1.9316295716965328,0.5116354997722965,0.8136537513262851,0.056149132747748354,-1.201740304490606e-10
p1g_g113_t0_b0_p1,p1g_g113,test,1000.0,20.0,6.0,6,mixed,offset,63.35529013224249,58.046619375887076,0.9823569081573579,0.01764309192776061,0.7863672048401158,0.013537365536986245,2.897444357445181,0.7674532496588427,1.220480626950689,0.0842236991225036,-8.511845163890659e-11
p1g_g113_t0_b1_p0,p1g_g113,test,1000.0,120.0,4.0,6,mixed,offset,40.391215525013365,33.42007700233293,0.9378136365599571,0.062186363559464594,1.4619652929520786,0.04317396622801235,6.5778654830285745,1.6788384120741853,2.6174304480031196,0.055572578507621984,-1.1942168087752947e-10
p1g_g113_t0_b1_p1,p1g_g113,test,1000.0,120.0,6.0,6,mixed,offset,60.58682328556898,50.130115501780296,0.9378136365270126,0.06218636355737885,2.19294793935447,0.043173966228045216,9.866798224203535,2.5182576180185947,3.9261456718702448,0.08335886776336565,-8.439136426711495e-11
p1g_g113_t1_b0_p0,p1g_g113,test,1400.0,20.0,4.0,6,mixed,offset,31.15544320935669,27.989905229156072,0.987205747850144,0.012794252268365672,0.44613956198298715,0.01592763360928684,1.8810719805039753,0.5145237006624939,0.6172833904634558,0.05618202102959913,-1.185097055211859e-10
p1g_g113_t1_b0_p1,p1g_g113,test,1400.0,20.0,6.0,6,mixed,offset,46.73316481254284,41.984857842274934,0.9872057478147594,0.012794252267929221,0.6692093429633965,0.015927633609576608,2.8216079707625568,0.7717855509942524,0.9259250856637777,0.08427303154621768,-8.268870773283273e-11
p1g_g113_t1_b1_p0,p1g_g113,test,1400.0,120.0,4.0,6,mixed,offset,30.169037270790852,24.47093321386584,0.9543352159833229,0.04566478413466868,1.0959009426727464,0.044208556804243314,4.8157289755647525,1.223598393556415,1.9483409407336012,0.055751427302880074,-1.179916164772976e-10
p1g_g113_t1_b1_p1,p1g_g113,test,1400.0,120.0,6.0,6,mixed,offset,45.253555904746236,36.706399819531995,0.9543352159490679,0.0456647841331684,1.6438514139527869,0.044208556804258746,7.223593463099235,1.8353975902601292,2.9225114109926835,0.08362714095386536,-8.223629185029797e-11
p1g_g114_t0_b0_p0,p1g_g114,test,1000.0,20.0,4.0,7,edge_balanced,offset,42.84847026153534,38.69184600983093,0.982360795631391,0.0176392044887608,0.535997955744748,0.01384242890972111,2.41816939088028,0.523679997214515,0.8085041428851696,0.030927402630481993,-1.201518051718864e-10
p1g_g114_t0_b0_p1,p1g_g114,test,1000.0,20.0,6.0,7,edge_balanced,offset,64.27270539026847,58.03776901274779,0.9823607955969432,0.017639204488156167,0.8039969336020272,0.013842428909937834,3.6272540862551637,0.7855199958224262,1.21275621429362,0.04639110394668933,-8.509935580288304e-11
p1g_g114_t0_b1_p0,p1g_g114,test,1000.0,120.0,4.0,7,edge_balanced,offset,41.00258663584299,33.41533963013579,0.9378273385648745,0.06217266155453767,1.4705339847078913,0.04343091123052073,6.75454295413175,1.6771041673213745,2.611254964519617,0.030351466442823494,-1.1941221622624454e-10
p1g_g114_t0_b1_p1,p1g_g114,test,1000.0,120.0,6.0,7,edge_balanced,offset,61.5038799518249,50.12300944348229,0.9378273385319558,0.06217266155243606,2.205800976989442,0.04343091123058835,10.131814430856537,2.5156562508918228,3.916882446647776,0.045527199662160456,-8.439182686004187e-11
p1g_g114_t1_b0_p0,p1g_g114,test,1400.0,20.0,4.0,7,edge_balanced,offset,31.763632612294828,27.98396261338461,0.9872096544778423,0.012790345640665456,0.4585141386590257,0.01637169401738367,2.0436370693010986,0.5265714657434728,0.6121484198143889,0.030946084020342823,-1.1850771405863547e-10
p1g_g114_t1_b0_p1,p1g_g114,test,1400.0,20.0,6.0,7,edge_balanced,offset,47.645448916939415,41.97594391860822,0.9872096544424375,0.012790345640220727,0.6877712079792795,0.016371694017735854,3.0654556039041836,0.7898571986153797,0.9182226296977092,0.04641912602505727,-8.265815809593846e-11
p1g_g114_t1_b1_p0,p1g_g114,test,1400.0,120.0,4.0,7,edge_balanced,offset,30.776887109482573,24.466065089457665,0.9543491593781848,0.04565084073985982,1.1052614269821062,0.044590937506412666,4.992206623259904,1.2218615861669946,1.942174847851902,0.03051613148852539,-1.1804458105446614e-10
p1g_g114_t1_b1_p1,p1g_g114,test,1400.0,120.0,6.0,7,edge_balanced,offset,46.16533066277424,36.69909763291166,0.9543491593439271,0.045650840738319994,1.6578921404193996,0.044590937506518345,7.48830993464054,1.8327923791804324,2.913262271676331,0.04577419723125331,-8.224705176177831e-11
p1g_g115_t0_b0_p0,p1g_g115,test,1000.0,20.0,4.0,9,clustered,offset,41.84428916265881,38.70047768617503,0.9823551085562339,0.017644891563978554,0.4974884078585308,0.012845745258394197,1.807107144379188,0.5165925163164502,0.7924285899669599,0.03358761069313232,-1.2021242334903093e-10
p1g_g115_t0_b0_p1,p1g_g115,test,1000.0,20.0,6.0,9,clustered,offset,62.76643374192116,58.050716527255815,0.982355108521784,0.01764489156336663,0.7462326117737652,0.012845745258596664,2.710660716504833,0.7748887744754143,1.1886428849209665,0.0503814160354068,-8.515057640471706e-11
p1g_g115_t0_b1_p0,p1g_g115,test,1000.0,120.0,4.0,9,clustered,offset,39.998669390144755,33.42227010228179,0.9378072934091468,0.06219270671033697,1.4438435014474393,0.04263699898037949,6.522381454658273,1.6684460680975235,2.5957512777428633,0.033048546246163824,-1.1948378397796944e-10
p1g_g115_t0_b1_p1,p1g_g115,test,1000.0,120.0,6.0,9,clustered,offset,59.998004083249725,50.1334051516992,0.9378072933762261,0.0621927067082261,2.16576525209855,0.04263699898041731,9.783572181649447,2.502669102056302,3.8936269164831856,0.049572819369586796,-8.445221374072294e-11
p1g_g115_t1_b0_p0,p1g_g115,test,1400.0,20.0,4.0,9,clustered,offset,30.76247204193629,27.992656279726845,0.9872039393317207,0.012796060786866726,0.4176634056990967,0.014909989357140668,1.544347735863596,0.5194816362666757,0.5960687019993998,0.03364652499931253,-1.1858740725512185e-10
p1g_g115_t1_b0_p1,p1g_g115,test,1400.0,20.0,6.0,9,clustered,offset,46.14370806136429,41.98898441811159,0.987203939296303,0.012796060786412244,0.6264951085410909,0.014909989357485765,2.3165216037808136,0.7792224544008377,0.8941030529800855,0.05046978749402342,-8.271525594090907e-11
p1g_g115_t1_b1_p0,p1g_g115,test,1400.0,120.0,4.0,9,clustered,offset,29.776139547679236,24.473186843723482,0.9543287610844571,0.045671239033658675,1.0759815126959809,0.04340280671339988,4.760236187723706,1.2132133587358567,1.9266778449246544,0.03325333559911314,-1.181157532892385e-10
p1g_g115_t1_b1_p1,p1g_g115,test,1400.0,120.0,6.0,9,clustered,offset,44.66420932003223,36.709780264310496,0.9543287610501933,0.04567123903211786,1.6139722689890368,0.0434028067134328,7.140354281341217,1.819820038032958,2.8900167672826456,0.049880003394036976,-8.231108387472356e-11
p1g_g116_t0_b0_p0,p1g_g116,test,1000.0,20.0,4.0,6,clustered,partly_aligned,44.014733098759336,38.70686409309113,0.9823509008015248,0.017649099318638187,0.5667935425768116,0.014631021832766733,3.248118023031168,0.5159535493252747,0.7904995339520724,0.10009336584215589,-1.2016294903549607e-10
p1g_g116_t0_b0_p1,p1g_g116,test,1000.0,20.0,6.0,6,clustered,partly_aligned,66.0220996460809,58.06029613763279,0.9823509007670754,0.01764909931802826,0.8501903138532264,0.014631021833065161,4.872177034561048,0.7739303239887363,1.1857493008955657,0.1501400487634328,-8.510369261157298e-11
p1g_g116_t0_b1_p0,p1g_g116,test,1000.0,120.0,4.0,6,clustered,partly_aligned,42.169078906276525,33.42739782181588,0.9377924623940621,0.062207537725423034,1.4659605782114074,0.04327694498688128,6.504882679280797,1.66351559632011,2.5932902854061695,0.1001102242281604,-1.194851440011746e-10
p1g_g116_t0_b1_p1,p1g_g116,test,1000.0,120.0,6.0,6,clustered,partly_aligned,63.253618357447635,50.14109673099916,0.9377924623611303,0.06220753772330545,2.1989408672465243,0.04327694498698136,9.75732401857789,2.4952733943912904,3.8899354279799923,0.15016533633991003,-8.443582869925119e-11
p1g_g116_t1_b0_p0,p1g_g116,test,1400.0,20.0,4.0,6,clustered,partly_aligned,32.93225588845456,27.999088551813497,0.9871997108078614,0.012800289310684694,0.49930924079674105,0.017816223213495685,3.2529788488292866,0.5188449770863599,0.5941560603453127,0.10016349050442841,-1.185460913460945e-10
p1g_g116_t1_b0_p1,p1g_g116,test,1400.0,20.0,6.0,6,clustered,partly_aligned,49.39838383116097,41.99863282624614,0.987199710772462,0.012800289310234178,0.7489638611885379,0.017816223213964134,4.879468273260841,0.7782674656295967,0.8912340904967095,0.15024523574845716,-8.269618786046114e-11
p1g_g116_t1_b1_p0,p1g_g116,test,1400.0,120.0,4.0,6,clustered,partly_aligned,31.945857902486296,24.47845608912651,0.9543136687895358,0.04568633132860114,1.1071552605997381,0.04463793293320365,4.742507377725246,1.2082974135230984,1.924246619040332,0.1001803011383231,-1.1813697242679666e-10
p1g_g116_t1_b1_p1,p1g_g116,test,1400.0,120.0,6.0,6,clustered,partly_aligned,47.91878685225953,36.71768413241052,0.9543136687552728,0.045686331327043854,1.6607328908480294,0.044637932933373675,7.113761066327527,1.8124461202165207,2.8863699284634095,0.15027045170012343,-8.231660723427107e-11
p1g_g117_t0_b0_p0,p1g_g117,test,1000.0,20.0,4.0,10,clustered,partly_aligned,42.51915863428519,38.746976919897136,0.9823244720229493,0.017675528097221664,0.5275182182163718,0.013604184531066488,2.1377272888107655,0.5243874766938461,0.8159321013958447,0.051130330703188065,-1.2017092182459166e-10
p1g_g117_t0_b0_p1,p1g_g117,test,1000.0,20.0,6.0,10,clustered,partly_aligned,63.778737949361584,58.12046537784253,0.9823244719884912,0.0176755280966119,0.7912773273110687,0.01360418453130335,3.2065909332196725,0.7865812150412808,1.2238981520608263,0.07669549604730719,-8.510305423333382e-11
p1g_g117_t0_b1_p0,p1g_g117,test,1000.0,120.0,4.0,10,clustered,partly_aligned,40.670846851226884,33.45960487153105,0.9376993092415231,0.062300690877972284,1.4524724047437234,0.04284358555830558,6.5731606710307915,1.6595538841423831,2.622390927729498,0.05116839701122444,-1.1949539968636458e-10
p1g_g117_t0_b1_p1,p1g_g117,test,1000.0,120.0,6.0,10,clustered,partly_aligned,61.00627027486826,50.18940730557231,0.9376993092085883,0.06230069087585834,2.178708607044079,0.04284358555837247,9.859741006204672,2.48933082612416,3.9335863914639617,0.07675259550791225,-8.444669038117543e-11
p1g_g117_t1_b0_p0,p1g_g117,test,1400.0,20.0,4.0,10,clustered,partly_aligned,31.437414348470668,28.039489456365917,0.9871731515787914,0.012826848539733409,0.4544205371901343,0.016193513978422943,2.1434600863420314,0.5272769780168005,0.6195818158186626,0.051284136522042445,-1.1852478373763908e-10
p1g_g117_t1_b0_p1,p1g_g117,test,1400.0,20.0,6.0,10,clustered,partly_aligned,47.15612152118223,42.059234183069904,0.987173151543411,0.01282684853927953,0.6816308057789648,0.01619351397884385,3.215190129517964,0.7909154670251155,0.9293727237120493,0.07692620478144363,-8.269053960082336e-11
p1g_g117_t1_b1_p0,p1g_g117,test,1400.0,120.0,4.0,10,clustered,partly_aligned,30.449075570149034,24.511552058472738,0.9542188745463166,0.04578112557178152,1.0888475020541746,0.043850805815748704,4.81099522209297,1.204375880036821,1.9533996869200791,0.05132194347879704,-1.1809811462093478e-10
p1g_g117_t1_b1_p1,p1g_g117,test,1400.0,120.0,6.0,10,clustered,partly_aligned,45.673613353751875,36.7673280864352,0.9542188745120637,0.04578112557024803,1.6332712530276192,0.04385080581583071,7.216492832883205,1.8065638199847172,2.9300995302788806,0.07698291521921874,-8.231169449738711e-11
p1g_g118_t0_b0_p0,p1g_g118,test,1000.0,20.0,4.0,8,edge_balanced,partly_aligned,43.51158755574329,38.740648746851654,0.9823286414095675,0.017671358710597093,0.5844599133621179,0.015074965176840815,2.844959237001774,0.536781774062888,0.8565324854962455,0.011237824239458405,-1.2016464212560862e-10
p1g_g118_t0_b0_p1,p1g_g118,test,1000.0,20.0,6.0,8,edge_balanced,partly_aligned,65.26738133155544,58.110973118267545,0.9823286413751392,0.017671358709981624,0.8766898700312894,0.015074965177157635,4.267438855444027,0.8051726610950141,1.2847987282177087,0.016856736357681257,-8.512085943509125e-11
p1g_g118_t0_b1_p0,p1g_g118,test,1000.0,120.0,4.0,8,edge_balanced,partly_aligned,41.66341202152637,33.454523908629895,0.9377140050213353,0.062285995098093724,1.4976306363177678,0.04418137415926323,6.803326016541007,1.6763286135697513,2.6639390258648064,0.01124625932482104,-1.19429008349492e-10
p1g_g118_t0_b1_p1,p1g_g118,test,1000.0,120.0,6.0,8,edge_balanced,partly_aligned,62.49511803032016,50.18178586122224,0.9377140049884088,0.06228599509598879,2.2464459544048867,0.04418137415936996,10.204989024512088,2.514492920264729,3.9959085386654465,0.016869388983991485,-8.439760001976992e-11
